0.0	-4.759464360929843e-05	45.0001939319424	0.15556258169799553	-1.6337572038173674e-07	0.1555581016098808	0.001
0.0	-0.00019027299450257888	45.0007752205261	0.31112334201710434	-6.535906493663786e-07	0.31110542401873087	0.002
0.0	-0.0004277595493323897	45.00174277206533	0.46668227863954026	-1.4707749634981154e-06	0.46664197004418095	0.003
0.0	-0.000759650173456118	45.003095334993844	0.622239388823728	-2.6149693876504895e-06	0.6221677429344459	0.004
0.0	-0.001185411926365245	45.0048314999167	0.7777946694054954	-4.086126625537872e-06	0.7776827463678474	0.005
0.0	-0.0017043821616208562	45.00694969878562	0.9333481167999806	-5.88411083817482e-06	0.9331869844504302	0.006
0.0	-0.0023157682638840957	45.00944820491453	1.0888997270041358	-8.008697897195816e-06	1.088680461713578	0.007
0.0	-0.0030186475238430503	45.01232513303835	1.244449495598694	-1.0459575533866881e-05	1.244163183113059	0.008
0.0	-0.003811966232266352	45.0155784389643	1.3999974177490029	-1.3236344054341315e-05	1.3996351540280738	0.009000000000000001
0.0	-0.004694538641643501	45.01920591981733	1.555543488207589	-1.633851608633995e-05	1.5550963802583921	0.010000000000000002
0.0	-0.005665046295802465	45.023205213040065	1.7110877013162429	-1.9765515863895415e-05	1.7105468680224478	0.011000000000000003
0.0	-0.006722037281321473	45.02757379585928	1.866630051006556	-2.351667934656143e-05	1.8659866239578138	0.012000000000000004
0.0	-0.007863925133008653	45.032308985614925	2.0221705308025437	-2.7591253399848936e-05	2.0214156551183424	0.013000000000000005
0.0	-0.009088987991920112	45.03740793912123	2.1777091338234453	-3.1988394588232036e-05	2.1768339689708265	0.014000000000000005
0.0	-0.010395367310048123	45.04286765266247	2.3332458527852755	-3.6707167968153945e-05	2.3322415733940467	0.015000000000000006
0.0	-0.011781066864377224	45.04868496190391	2.4887806800025514	-4.1746544837951654e-05	2.487638476676863	0.016000000000000007
0.0	-0.01324395153419283	45.054856541936346	2.644313607391274	-4.710539971292018e-05	2.6430246875153545	0.017000000000000008
0.0	-0.014781746005862675	45.06137890709889	2.7998446264716694	-5.2782508328557006e-05	2.798400215009482	0.01800000000000001
0.0	-0.016392033678067783	45.06824841164999	2.955373728371646	-5.877654357254504e-05	2.9537650686587957	0.01900000000000001
0.0	-0.01807225546968519	45.07546125089017	3.1109009038300126	-6.508607055246829e-05	3.109119258359096	0.02000000000000001
0.0	-0.019819708230007192	45.083013461529966	3.2664261432002344	-7.170954118669032e-05	3.2644627943981455	0.02100000000000001
0.0	-0.021631543323286078	45.090900922299845	3.4219494364540686	-7.864528895914554e-05	3.4197956874499438	0.022000000000000013
0.0	-0.023504765853979134	45.09911935621318	3.5774707731859743	-8.589152142405509e-05	3.5751179485685296	0.023000000000000013
0.0	-0.025436233169121886	45.10766433216488	3.7329901426184784	-9.344631084799765e-05	3.7304295891817825	0.024000000000000014
0.0	-0.027422653264619325	45.11653126658471	3.8885075336074193	-0.00010130758503079412	3.885730621083793	0.025000000000000015
0.0	-0.029460583669958233	45.12571542658817	4.04402293464773	-0.00010947311700880526	4.041021056425802	0.026000000000000016
0.0	-0.03154643018601059	45.135211932489305	4.199536333880053	-0.0001179405129700899	4.196300907707618	0.027000000000000017
0.0	-0.03367644542083055	45.14501576141929	4.355047719098012	-0.00012670719863474368	4.35157018776713	0.028000000000000018
0.0	-0.03584672753233021	45.15512175112118	4.510557077755069	-0.00013577040456235409	4.5068289097674255	0.02900000000000002
0.0	-0.03805321939961894	45.16552460372013	4.66606439697221	-0.000145127149656415	4.662077087183924	0.03000000000000002
0.0	-0.04029170710372573	45.17621889061671	4.821569663547244	-0.00015477422273159027	4.817314733791497	0.03100000000000002
0.0	-0.04255781884198041	45.18719905762362	4.977072863963506	-0.00016470816376805306	4.972541863648734	0.03200000000000002
0.0	-0.04484702391235721	45.19845942981722	5.13257398439856	-0.00017492524367570877	5.127758491080778	0.03300000000000002
0.0	-0.047154631369006335	45.209994217479114	5.2880730107345695	-0.00018542144054174424	5.282964630660724	0.03400000000000002
0.0	-0.0494757889729803	45.221797522648586	5.443569928567356	-0.0001961924156844616	5.438160297191984	0.035000000000000024
0.0	-0.05180548219615837	45.23386334527041	5.599064723216416	-0.00020723348866403103	5.593345505687298	0.036000000000000025
0.0	-0.054138533712068	45.24618558929655	5.754557379734811	-0.00021853960967063905	5.748520271346804	0.037000000000000026
0.0	-0.05646960242585843	45.258758069434656	5.910047882918231	-0.00023010533104836942	5.903684609535626	0.03800000000000003
0.0	-0.05879318280526588	45.27157451849612	6.065536217315124	-0.0002419247780442238	6.058838535758124	0.03900000000000003
0.0	-0.06110360443669192	45.28462859440571	6.2210223672354035	-0.00025399161688238384	6.213982065632146	0.04000000000000003
0.0	-0.06339503165268612	45.29791388664883	6.376506316757	-0.0002662990222722292	6.369115214863753	0.04100000000000003
0.0	-0.06566146330443026	45.31142392305305	6.531988049732657	-0.00027883964472264053	6.524237999220522	0.04200000000000003
0.0	-0.06789673315100493	45.32515217623789	6.687467549795416	-0.0002916055763810873	6.6793504345019725	0.04300000000000003
0.0	-0.070094510471278	45.33909206992386	6.842944800361238	-0.0003045883149430156	6.834452536510489	0.04400000000000003
0.0	-0.07224830061371397	45.35323698442654	6.9984197846306735	-0.00031777872887998816	6.989544321022706	0.04500000000000003
0.0	-0.07435144662766935	45.367580261456816	7.153892485588265	-0.00033116702072322364	7.144625803759467	0.046000000000000034
0.0	-0.07639713118958252	45.3821152083981	7.309362885999091	-0.0003447426892071962	7.299697000354834	0.047000000000000035
0.0	-0.07837837895478517	45.39683510143587	7.464830968403759	-0.00035849449342489236	7.454757926326516	0.048000000000000036
